receptor,ligand,affinity,rmsd_lb,status,output_file,timestamp,ID,ligand_file,akscore2_nondock,akscore2_dock,akscore2_ens,integ_score
sclum.pdbqt,lig_3511.pdbqt,-7.156,0,OK,output/sclum_lig_3511.pdbqt,2025-08-30 10:50:59,3511,sclum_lig_3511,0,-3.3167,0,-4.6514
sclum.pdbqt,lig_2503.pdbqt,-7.173,0,OK,output/sclum_lig_2503.pdbqt,2025-08-30 10:32:08,2503,sclum_lig_2503,0.0027,6.3233,0.0168,-4.64565
sclum.pdbqt,lig_3260.pdbqt,-7.145,0,OK,output/sclum_lig_3260.pdbqt,2025-08-30 10:46:11,3260,sclum_lig_3260,0,-0.1418,0,-4.64425
sclum.pdbqt,lig_3904.pdbqt,-7.144,0,OK,output/sclum_lig_3904.pdbqt,2025-08-30 10:58:39,3904,sclum_lig_3904,0,-0.5691,0,-4.6436
sclum.pdbqt,lig_2807.pdbqt,-7.142,0,OK,output/sclum_lig_2807.pdbqt,2025-08-30 10:37:56,2807,sclum_lig_2807,0,-0.7629,0,-4.6423
sclum.pdbqt,lig_3836.pdbqt,-7.141,0,OK,output/sclum_lig_3836.pdbqt,2025-08-30 10:57:18,3836,sclum_lig_3836,0,-1.9165,0,-4.64165
sclum.pdbqt,lig_3979.pdbqt,-7.14,0,OK,output/sclum_lig_3979.pdbqt,2025-08-30 11:00:08,3979,sclum_lig_3979,0,-0.9954,0,-4.641
sclum.pdbqt,lig_2892.pdbqt,-7.137,0,OK,output/sclum_lig_2892.pdbqt,2025-08-30 10:39:26,2892,sclum_lig_2892,0,-1.9516,0,-4.63905
sclum.pdbqt,lig_2153.pdbqt,-7.134,0,OK,output/sclum_lig_2153.pdbqt,2025-08-30 10:25:18,2153,sclum_lig_2153,0,-0.2355,0,-4.6371
sclum.pdbqt,lig_1917.pdbqt,-7.132,0,OK,output/sclum_lig_1917.pdbqt,2025-08-30 10:21:00,1917,sclum_lig_1917,0,-0.2388,0,-4.6358
sclum.pdbqt,lig_3283.pdbqt,-7.131,0,OK,output/sclum_lig_3283.pdbqt,2025-08-30 10:46:40,3283,sclum_lig_3283,0,-1.7808,0,-4.63515
sclum.pdbqt,lig_4513.pdbqt,-7.131,0,OK,output/sclum_lig_4513.pdbqt,2025-08-30 11:10:20,4513,sclum_lig_4513,0,-1.7433,0,-4.63515
sclum.pdbqt,lig_3127.pdbqt,-7.129,0,OK,output/sclum_lig_3127.pdbqt,2025-08-30 10:43:46,3127,sclum_lig_3127,0,-2.1658,0,-4.63385
sclum.pdbqt,lig_4426.pdbqt,-7.121,0,OK,output/sclum_lig_4426.pdbqt,2025-08-30 11:08:44,4426,sclum_lig_4426,0.0012,-2.9835,-0.0037,-4.63235
sclum.pdbqt,lig_3665.pdbqt,-7.126,0,OK,output/sclum_lig_3665.pdbqt,2025-08-30 10:54:07,3665,sclum_lig_3665,0,-1.0125,0,-4.6319
sclum.pdbqt,lig_3465.pdbqt,-7.124,0,OK,output/sclum_lig_3465.pdbqt,2025-08-30 10:50:13,3465,sclum_lig_3465,0,-1.9242,0,-4.6306
sclum.pdbqt,lig_4415.pdbqt,-7.118,0,OK,output/sclum_lig_4415.pdbqt,2025-08-30 11:08:31,4415,sclum_lig_4415,0.0019,-1.7915,-0.0035,-4.6302
sclum.pdbqt,lig_2192.pdbqt,-7.117,0,OK,output/sclum_lig_2192.pdbqt,2025-08-30 10:25:59,2192,sclum_lig_2192,0,-2.7114,0,-4.62605
sclum.pdbqt,lig_4546.pdbqt,-7.116,0,OK,output/sclum_lig_4546.pdbqt,2025-08-30 11:10:54,4546,sclum_lig_4546,0,-1.4556,0,-4.6254
sclum.pdbqt,lig_4188.pdbqt,-7.115,0,OK,output/sclum_lig_4188.pdbqt,2025-08-30 11:04:09,4188,sclum_lig_4188,0,-2.5379,0,-4.62475
sclum.pdbqt,lig_3266.pdbqt,-7.109,0,OK,output/sclum_lig_3266.pdbqt,2025-08-30 10:46:19,3266,sclum_lig_3266,0.0002,2.5778,0.0004,-4.62045
sclum.pdbqt,lig_3798.pdbqt,-7.102,0,OK,output/sclum_lig_3798.pdbqt,2025-08-30 10:56:38,3798,sclum_lig_3798,0,-2.4115,0,-4.6163
sclum.pdbqt,lig_3544.pdbqt,-7.094,0,OK,output/sclum_lig_3544.pdbqt,2025-08-30 10:51:41,3544,sclum_lig_3544,0.0065,-0.6284,-0.0041,-4.6152
sclum.pdbqt,lig_4229.pdbqt,-7.098,0,OK,output/sclum_lig_4229.pdbqt,2025-08-30 11:05:02,4229,sclum_lig_4229,0,-2.161,0,-4.6137
sclum.pdbqt,lig_3293.pdbqt,-7.097,0,OK,output/sclum_lig_3293.pdbqt,2025-08-30 10:46:51,3293,sclum_lig_3293,0,0.0114,0,-4.61305
sclum.pdbqt,lig_2786.pdbqt,-7.094,0,OK,output/sclum_lig_2786.pdbqt,2025-08-30 10:37:33,2786,sclum_lig_2786,0,-1.8394,0,-4.6111
sclum.pdbqt,lig_3662.pdbqt,-7.094,0,OK,output/sclum_lig_3662.pdbqt,2025-08-30 10:54:03,3662,sclum_lig_3662,0,-1.758,0,-4.6111
sclum.pdbqt,lig_4571.pdbqt,-7.093,0,OK,output/sclum_lig_4571.pdbqt,2025-08-30 11:11:27,4571,sclum_lig_4571,0,1.3904,0,-4.61045
sclum.pdbqt,lig_2240.pdbqt,-7.086,0,OK,output/sclum_lig_2240.pdbqt,2025-08-30 10:26:52,2240,sclum_lig_2240,0,-3.9991,0,-4.6059
sclum.pdbqt,lig_3358.pdbqt,-7.054,0,OK,output/sclum_lig_3358.pdbqt,2025-08-30 10:48:03,3358,sclum_lig_3358,0.0122,-1.5797,-0.0193,-4.6044
sclum.pdbqt,lig_4221.pdbqt,-7.082,0,OK,output/sclum_lig_4221.pdbqt,2025-08-30 11:04:51,4221,sclum_lig_4221,0,-3.3278,0,-4.6033
sclum.pdbqt,lig_3267.pdbqt,-7.079,0,OK,output/sclum_lig_3267.pdbqt,2025-08-30 10:46:21,3267,sclum_lig_3267,0.0002,2.7053,0.0005,-4.60085
sclum.pdbqt,lig_2248.pdbqt,-7.07,0,OK,output/sclum_lig_2248.pdbqt,2025-08-30 10:27:08,2248,sclum_lig_2248,0,-3.7707,0,-4.5955
sclum.pdbqt,lig_4436.pdbqt,-7.069,0,OK,output/sclum_lig_4436.pdbqt,2025-08-30 11:08:55,4436,sclum_lig_4436,0,-2.2183,0,-4.59485
sclum.pdbqt,lig_2250.pdbqt,-7.067,0,OK,output/sclum_lig_2250.pdbqt,2025-08-30 10:27:12,2250,sclum_lig_2250,0,-1.627,0,-4.59355
sclum.pdbqt,lig_4225.pdbqt,-7.065,0,OK,output/sclum_lig_4225.pdbqt,2025-08-30 11:04:56,4225,sclum_lig_4225,0,-0.7756,0,-4.59225
sclum.pdbqt,lig_4430.pdbqt,-7.064,0,OK,output/sclum_lig_4430.pdbqt,2025-08-30 11:08:49,4430,sclum_lig_4430,0,-3.2423,0,-4.5916
sclum.pdbqt,lig_2255.pdbqt,-7.06,0,OK,output/sclum_lig_2255.pdbqt,2025-08-30 10:27:21,2255,sclum_lig_2255,0,-2.6716,0,-4.589
sclum.pdbqt,lig_3458.pdbqt,-7.058,0,OK,output/sclum_lig_3458.pdbqt,2025-08-30 10:50:05,3458,sclum_lig_3458,0,-0.7077,0,-4.5877
sclum.pdbqt,lig_3856.pdbqt,-7.057,0,OK,output/sclum_lig_3856.pdbqt,2025-08-30 10:57:42,3856,sclum_lig_3856,0.0002,-1.4304,-0.0003,-4.58735
sclum.pdbqt,lig_3494.pdbqt,-7.057,0,OK,output/sclum_lig_3494.pdbqt,2025-08-30 10:50:41,3494,sclum_lig_3494,0.0001,0.4135,0,-4.58705
sclum.pdbqt,lig_1921.pdbqt,-7.051,0,OK,output/sclum_lig_1921.pdbqt,2025-08-30 10:21:08,1921,sclum_lig_1921,0,-1.6865,0,-4.58315
sclum.pdbqt,lig_1916.pdbqt,-7.049,0,OK,output/sclum_lig_1916.pdbqt,2025-08-30 10:20:59,1916,sclum_lig_1916,,,,-4.58185
sclum.pdbqt,lig_2672.pdbqt,-7.048,0,OK,output/sclum_lig_2672.pdbqt,2025-08-30 10:35:19,2672,sclum_lig_2672,0,-4.4165,0,-4.5812
sclum.pdbqt,lig_4419.pdbqt,-7.042,0,OK,output/sclum_lig_4419.pdbqt,2025-08-30 11:08:36,4419,sclum_lig_4419,0.0005,0.0379,0,-4.5773
sclum.pdbqt,lig_3392.pdbqt,-7.037,0,OK,output/sclum_lig_3392.pdbqt,2025-08-30 10:48:48,3392,sclum_lig_3392,0,-2.1679,0,-4.57405
sclum.pdbqt,lig_3981.pdbqt,-6.947,0,OK,output/sclum_lig_3981.pdbqt,2025-08-30 11:00:10,3981,sclum_lig_3981,0.0429,-1.287,-0.0553,-4.57085
sclum.pdbqt,lig_4641.pdbqt,-7.032,0,OK,output/sclum_lig_4641.pdbqt,2025-08-30 11:12:38,4641,sclum_lig_4641,0,-1.2568,0,-4.5708
sclum.pdbqt,lig_3010.pdbqt,-7.031,0,OK,output/sclum_lig_3010.pdbqt,2025-08-30 10:41:37,3010,sclum_lig_3010,0,2.9522,0,-4.57015
sclum.pdbqt,lig_3191.pdbqt,-7.03,0,OK,output/sclum_lig_3191.pdbqt,2025-08-30 10:44:53,3191,sclum_lig_3191,0,-1.7342,0,-4.5695
sclum.pdbqt,lig_2254.pdbqt,-7.029,0,OK,output/sclum_lig_2254.pdbqt,2025-08-30 10:27:19,2254,sclum_lig_2254,0.0001,-2.1658,-0.0003,-4.56915
sclum.pdbqt,lig_2251.pdbqt,-7.029,0,OK,output/sclum_lig_2251.pdbqt,2025-08-30 10:27:14,2251,sclum_lig_2251,0,0.3524,0,-4.56885
sclum.pdbqt,lig_3167.pdbqt,-7.025,0,OK,output/sclum_lig_3167.pdbqt,2025-08-30 10:44:23,3167,sclum_lig_3167,0,2.8315,0,-4.56625
sclum.pdbqt,lig_3095.pdbqt,-7.016,0,OK,output/sclum_lig_3095.pdbqt,2025-08-30 10:43:13,3095,sclum_lig_3095,0,-2.6684,0,-4.5604
sclum.pdbqt,lig_3203.pdbqt,-7.014,0,OK,output/sclum_lig_3203.pdbqt,2025-08-30 10:45:05,3203,sclum_lig_3203,0,-1.5383,0,-4.5591
sclum.pdbqt,lig_4222.pdbqt,-7.014,0,OK,output/sclum_lig_4222.pdbqt,2025-08-30 11:04:52,4222,sclum_lig_4222,0,-1.5904,0,-4.5591
sclum.pdbqt,lig_3659.pdbqt,-7.012,0,OK,output/sclum_lig_3659.pdbqt,2025-08-30 10:54:00,3659,sclum_lig_3659,0,0.4377,0,-4.5578
sclum.pdbqt,lig_3613.pdbqt,-7.005,0,OK,output/sclum_lig_3613.pdbqt,2025-08-30 10:53:00,3613,sclum_lig_3613,0,-1.7709,0,-4.55325
sclum.pdbqt,lig_2099.pdbqt,-7.004,0,OK,output/sclum_lig_2099.pdbqt,2025-08-30 10:24:16,2099,sclum_lig_2099,0,-1.2231,0,-4.5526
sclum.pdbqt,lig_3689.pdbqt,-7.004,0,OK,output/sclum_lig_3689.pdbqt,2025-08-30 10:54:35,3689,sclum_lig_3689,0,-1.8216,0,-4.5526
sclum.pdbqt,lig_1772.pdbqt,-7.001,0,OK,output/sclum_lig_1772.pdbqt,2025-08-30 10:18:33,1772,sclum_lig_1772,0,-2.9503,0,-4.55065
sclum.pdbqt,lig_2236.pdbqt,-6.999,0,OK,output/sclum_lig_2236.pdbqt,2025-08-30 10:26:46,2236,sclum_lig_2236,0,-0.1669,0,-4.54935
sclum.pdbqt,lig_3772.pdbqt,-6.999,0,OK,output/sclum_lig_3772.pdbqt,2025-08-30 10:56:01,3772,sclum_lig_3772,0,0.9114,0,-4.54935
sclum.pdbqt,lig_2102.pdbqt,-6.997,0,OK,output/sclum_lig_2102.pdbqt,2025-08-30 10:24:20,2102,sclum_lig_2102,0,-2.1865,0,-4.54805
sclum.pdbqt,lig_3771.pdbqt,-6.995,0,OK,output/sclum_lig_3771.pdbqt,2025-08-30 10:55:58,3771,sclum_lig_3771,0,1.2323,0,-4.54675
sclum.pdbqt,lig_3394.pdbqt,-6.994,0,OK,output/sclum_lig_3394.pdbqt,2025-08-30 10:48:50,3394,sclum_lig_3394,0,-1.6119,0,-4.5461
sclum.pdbqt,lig_2967.pdbqt,-7.004,0,OK,output/sclum_lig_2967.pdbqt,2025-08-30 10:40:49,2967,sclum_lig_2967,0.0064,1.0085,0.0065,-4.5461
sclum.pdbqt,lig_4078.pdbqt,-6.975,0,OK,output/sclum_lig_4078.pdbqt,2025-08-30 11:02:09,4078,sclum_lig_4078,0.0051,-2.3342,-0.0119,-4.54565
sclum.pdbqt,lig_2758.pdbqt,-6.992,0,OK,output/sclum_lig_2758.pdbqt,2025-08-30 10:37:02,2758,sclum_lig_2758,0,-2.6545,0,-4.5448
sclum.pdbqt,lig_2718.pdbqt,-6.99,0,OK,output/sclum_lig_2718.pdbqt,2025-08-30 10:36:14,2718,sclum_lig_2718,0,-1.9532,0,-4.5435
sclum.pdbqt,lig_3790.pdbqt,-6.99,0,OK,output/sclum_lig_3790.pdbqt,2025-08-30 10:56:25,3790,sclum_lig_3790,0,-2.1706,0,-4.5435
sclum.pdbqt,lig_1915.pdbqt,-6.986,0,OK,output/sclum_lig_1915.pdbqt,2025-08-30 10:20:57,1915,sclum_lig_1915,0,-1.7406,0,-4.5409
sclum.pdbqt,lig_3628.pdbqt,-6.986,0,OK,output/sclum_lig_3628.pdbqt,2025-08-30 10:53:22,3628,sclum_lig_3628,0,0.554,0,-4.5409
sclum.pdbqt,lig_4035.pdbqt,-6.984,0,OK,output/sclum_lig_4035.pdbqt,2025-08-30 11:01:10,4035,sclum_lig_4035,0,0.4818,0,-4.5396
sclum.pdbqt,lig_3925.pdbqt,-6.977,0,OK,output/sclum_lig_3925.pdbqt,2025-08-30 10:59:05,3925,sclum_lig_3925,0,-3.3069,0,-4.53505
sclum.pdbqt,lig_3926.pdbqt,-6.977,0,OK,output/sclum_lig_3926.pdbqt,2025-08-30 10:59:06,3926,sclum_lig_3926,0,-3.3268,0,-4.53505
sclum.pdbqt,lig_2247.pdbqt,-6.976,0,OK,output/sclum_lig_2247.pdbqt,2025-08-30 10:27:06,2247,sclum_lig_2247,0,-3.2779,0,-4.5344
sclum.pdbqt,lig_4105.pdbqt,-6.973,0,OK,output/sclum_lig_4105.pdbqt,2025-08-30 11:02:40,4105,sclum_lig_4105,0,-1.8326,0,-4.53245
sclum.pdbqt,lig_2970.pdbqt,-6.988,0,OK,output/sclum_lig_2970.pdbqt,2025-08-30 10:40:53,2970,sclum_lig_2970,0.0044,2.2519,0.0099,-4.5323
sclum.pdbqt,lig_4379.pdbqt,-6.967,0,OK,output/sclum_lig_4379.pdbqt,2025-08-30 11:07:50,4379,sclum_lig_4379,0,-3.264,0,-4.52855
sclum.pdbqt,lig_2567.pdbqt,-6.966,0,OK,output/sclum_lig_2567.pdbqt,2025-08-30 10:33:31,2567,sclum_lig_2567,0,-4.333,0,-4.5279
sclum.pdbqt,lig_4064.pdbqt,-6.965,0,OK,output/sclum_lig_4064.pdbqt,2025-08-30 11:01:51,4064,sclum_lig_4064,0,-1.8821,0,-4.52725
sclum.pdbqt,lig_4548.pdbqt,-6.963,0,OK,output/sclum_lig_4548.pdbqt,2025-08-30 11:10:57,4548,sclum_lig_4548,0,-1.4263,0,-4.52595
sclum.pdbqt,lig_3886.pdbqt,-6.962,0,OK,output/sclum_lig_3886.pdbqt,2025-08-30 10:58:12,3886,sclum_lig_3886,0,-2.2358,0,-4.5253
sclum.pdbqt,lig_3611.pdbqt,-6.961,0,OK,output/sclum_lig_3611.pdbqt,2025-08-30 10:52:57,3611,sclum_lig_3611,0,-3.2599,0,-4.52465
sclum.pdbqt,lig_4545.pdbqt,-6.955,0,OK,output/sclum_lig_4545.pdbqt,2025-08-30 11:10:53,4545,sclum_lig_4545,0,0.1734,0,-4.52075
sclum.pdbqt,lig_2249.pdbqt,-6.95,0,OK,output/sclum_lig_2249.pdbqt,2025-08-30 10:27:10,2249,sclum_lig_2249,0,-1.1673,0,-4.5175
sclum.pdbqt,lig_3796.pdbqt,-6.945,0,OK,output/sclum_lig_3796.pdbqt,2025-08-30 10:56:35,3796,sclum_lig_3796,0,-2.5,0,-4.51425
sclum.pdbqt,lig_4267.pdbqt,-6.941,0,OK,output/sclum_lig_4267.pdbqt,2025-08-30 11:05:45,4267,sclum_lig_4267,0,-2.9024,0,-4.51165
sclum.pdbqt,lig_2330.pdbqt,-6.94,0,OK,output/sclum_lig_2330.pdbqt,2025-08-30 10:28:57,2330,sclum_lig_2330,0,0.393,0,-4.511
sclum.pdbqt,lig_2677.pdbqt,-6.938,0,OK,output/sclum_lig_2677.pdbqt,2025-08-30 10:35:29,2677,sclum_lig_2677,0,-0.0687,0,-4.5097
sclum.pdbqt,lig_4106.pdbqt,-6.937,0,OK,output/sclum_lig_4106.pdbqt,2025-08-30 11:02:41,4106,sclum_lig_4106,0,-1.8168,0,-4.50905
sclum.pdbqt,lig_2965.pdbqt,-6.936,0,OK,output/sclum_lig_2965.pdbqt,2025-08-30 10:40:46,2965,sclum_lig_2965,0,-0.1022,0,-4.5084
sclum.pdbqt,lig_4555.pdbqt,-6.936,0,OK,output/sclum_lig_4555.pdbqt,2025-08-30 11:11:06,4555,sclum_lig_4555,0,-2.2649,0,-4.5084
sclum.pdbqt,lig_3168.pdbqt,-6.932,0,OK,output/sclum_lig_3168.pdbqt,2025-08-30 10:44:26,3168,sclum_lig_3168,0,0.4761,0,-4.5058
sclum.pdbqt,lig_3388.pdbqt,-6.932,0,OK,output/sclum_lig_3388.pdbqt,2025-08-30 10:48:42,3388,sclum_lig_3388,0,-1.4203,0,-4.5058
sclum.pdbqt,lig_3773.pdbqt,-6.931,0,OK,output/sclum_lig_3773.pdbqt,2025-08-30 10:56:04,3773,sclum_lig_3773,0,0.5811,0,-4.50515
sclum.pdbqt,lig_3493.pdbqt,-6.93,0,OK,output/sclum_lig_3493.pdbqt,2025-08-30 10:50:40,3493,sclum_lig_3493,0.0001,1.8916,0.0002,-4.5043
sclum.pdbqt,lig_3064.pdbqt,-6.927,0,OK,output/sclum_lig_3064.pdbqt,2025-08-30 10:42:38,3064,sclum_lig_3064,0.0001,-2.1376,-0.0002,-4.50275
sclum.pdbqt,lig_2243.pdbqt,-6.924,0,OK,output/sclum_lig_2243.pdbqt,2025-08-30 10:26:58,2243,sclum_lig_2243,0.0003,-4.1732,-0.0013,-4.5019
sclum.pdbqt,lig_4206.pdbqt,-6.925,0,OK,output/sclum_lig_4206.pdbqt,2025-08-30 11:04:31,4206,sclum_lig_4206,0,-2.0619,0,-4.50125
sclum.pdbqt,lig_4053.pdbqt,-6.924,0,OK,output/sclum_lig_4053.pdbqt,2025-08-30 11:01:34,4053,sclum_lig_4053,0,-0.2854,0,-4.5006
sclum.pdbqt,lig_3285.pdbqt,-6.921,0,OK,output/sclum_lig_3285.pdbqt,2025-08-30 10:46:42,3285,sclum_lig_3285,0,-3.1464,-0.0001,-4.49875
sclum.pdbqt,lig_3924.pdbqt,-6.92,0,OK,output/sclum_lig_3924.pdbqt,2025-08-30 10:59:04,3924,sclum_lig_3924,0,-3.2199,0,-4.498
sclum.pdbqt,lig_2760.pdbqt,-6.918,0,OK,output/sclum_lig_2760.pdbqt,2025-08-30 10:37:05,2760,sclum_lig_2760,0,-1.9344,0,-4.4967
sclum.pdbqt,lig_4148.pdbqt,-6.913,0,OK,output/sclum_lig_4148.pdbqt,2025-08-30 11:03:26,4148,sclum_lig_4148,0,-3.3016,-0.0002,-4.49365
sclum.pdbqt,lig_2238.pdbqt,-6.913,0,OK,output/sclum_lig_2238.pdbqt,2025-08-30 10:26:49,2238,sclum_lig_2238,0,-1.3666,0,-4.49345
sclum.pdbqt,lig_3857.pdbqt,-6.912,0,OK,output/sclum_lig_3857.pdbqt,2025-08-30 10:57:43,3857,sclum_lig_3857,0,-3.098,-0.0001,-4.4929
sclum.pdbqt,lig_1920.pdbqt,-6.911,0,OK,output/sclum_lig_1920.pdbqt,2025-08-30 10:21:06,1920,sclum_lig_1920,0,-0.3881,0,-4.49215
sclum.pdbqt,lig_4380.pdbqt,-6.911,0,OK,output/sclum_lig_4380.pdbqt,2025-08-30 11:07:51,4380,sclum_lig_4380,0,-3.4521,0,-4.49215
sclum.pdbqt,lig_3621.pdbqt,-6.907,0,OK,output/sclum_lig_3621.pdbqt,2025-08-30 10:53:12,3621,sclum_lig_3621,0,2.3665,0,-4.48955
