receptor,ligand,affinity,rmsd_lb,status,output_file,timestamp,ID,ligand_file,akscore2_nondock,akscore2_dock,akscore2_ens,integ_score
ctla_4.pdbqt,lig_2318.pdbqt,-4.409,0,OK,output/ctla_4_lig_2318.pdbqt,2025-09-03 19:11:23,2318,ctla_4_lig_2318,0,-0.3647,0,-4.409
ctla_4.pdbqt,lig_2319.pdbqt,-4.777,0,OK,output/ctla_4_lig_2319.pdbqt,2025-09-03 19:11:24,2319,ctla_4_lig_2319,0,-0.6972,0,-4.777
ctla_4.pdbqt,lig_2320.pdbqt,-4.627,0,OK,output/ctla_4_lig_2320.pdbqt,2025-09-03 19:11:26,2320,ctla_4_lig_2320,0,-1.5859,0,-4.627
ctla_4.pdbqt,lig_2321.pdbqt,-4.439,0,OK,output/ctla_4_lig_2321.pdbqt,2025-09-03 19:11:27,2321,ctla_4_lig_2321,0,0.4655,0,-4.439
ctla_4.pdbqt,lig_2322.pdbqt,-3.504,0,OK,output/ctla_4_lig_2322.pdbqt,2025-09-03 19:11:28,2322,ctla_4_lig_2322,0,0.2081,0,-3.504
ctla_4.pdbqt,lig_2323.pdbqt,-3.16,0,OK,output/ctla_4_lig_2323.pdbqt,2025-09-03 19:11:30,2323,ctla_4_lig_2323,0,-0.4481,0,-3.16
ctla_4.pdbqt,lig_2324.pdbqt,-4.12,0,OK,output/ctla_4_lig_2324.pdbqt,2025-09-03 19:11:31,2324,ctla_4_lig_2324,0,2.1013,0,-4.12
ctla_4.pdbqt,lig_2325.pdbqt,-4.393,0,OK,output/ctla_4_lig_2325.pdbqt,2025-09-03 19:11:33,2325,ctla_4_lig_2325,0,2.2692,0,-4.393
ctla_4.pdbqt,lig_2326.pdbqt,1.341,0,OK,output/ctla_4_lig_2326.pdbqt,2025-09-03 19:11:35,2326,ctla_4_lig_2326,0,0.2712,0,1.341
ctla_4.pdbqt,lig_2327.pdbqt,-4.777,0,OK,output/ctla_4_lig_2327.pdbqt,2025-09-03 19:11:37,2327,ctla_4_lig_2327,0,-1.0425,0,-4.777
ctla_4.pdbqt,lig_2328.pdbqt,,,FAILED,,2025-09-03 19:11:37,2328,,,,,0
ctla_4.pdbqt,lig_2329.pdbqt,-4.403,0,OK,output/ctla_4_lig_2329.pdbqt,2025-09-03 19:11:39,2329,ctla_4_lig_2329,0,0.7282,0,-4.403
ctla_4.pdbqt,lig_2330.pdbqt,-4.306,0,OK,output/ctla_4_lig_2330.pdbqt,2025-09-03 19:11:41,2330,ctla_4_lig_2330,0.0205,-3.5467,-0.0729,-4.3789
ctla_4.pdbqt,lig_2331.pdbqt,-4.358,0,OK,output/ctla_4_lig_2331.pdbqt,2025-09-03 19:11:43,2331,ctla_4_lig_2331,0,-0.1507,0,-4.358
ctla_4.pdbqt,lig_2332.pdbqt,-3.561,0,OK,output/ctla_4_lig_2332.pdbqt,2025-09-03 19:11:44,2332,ctla_4_lig_2332,0,0.4288,0,-3.561
ctla_4.pdbqt,lig_2333.pdbqt,59.78,0,OK,output/ctla_4_lig_2333.pdbqt,2025-09-03 19:11:45,2333,ctla_4_lig_2333,0,0.2855,0,59.78
ctla_4.pdbqt,lig_2334.pdbqt,-3.075,0,OK,output/ctla_4_lig_2334.pdbqt,2025-09-03 19:11:46,2334,ctla_4_lig_2334,0,1.7647,0,-3.075
ctla_4.pdbqt,lig_2335.pdbqt,-3.612,0,OK,output/ctla_4_lig_2335.pdbqt,2025-09-03 19:11:47,2335,ctla_4_lig_2335,0,-0.1695,0,-3.612
ctla_4.pdbqt,lig_2336.pdbqt,,,FAILED,,2025-09-03 19:11:47,2336,,,,,0
ctla_4.pdbqt,lig_2337.pdbqt,-3.578,0,OK,output/ctla_4_lig_2337.pdbqt,2025-09-03 19:11:47,2337,ctla_4_lig_2337,0,3.7987,0,-3.578
ctla_4.pdbqt,lig_2338.pdbqt,-3.888,0,OK,output/ctla_4_lig_2338.pdbqt,2025-09-03 19:11:48,2338,ctla_4_lig_2338,0,3.9883,0,-3.888
ctla_4.pdbqt,lig_2339.pdbqt,-6.661,0,OK,output/ctla_4_lig_2339.pdbqt,2025-09-03 19:11:49,2339,ctla_4_lig_2339,,,,-6.661
ctla_4.pdbqt,lig_2340.pdbqt,-4.097,0,OK,output/ctla_4_lig_2340.pdbqt,2025-09-03 19:11:51,2340,ctla_4_lig_2340,0,-0.0504,0,-4.097
ctla_4.pdbqt,lig_2341.pdbqt,-3.026,0,OK,output/ctla_4_lig_2341.pdbqt,2025-09-03 19:11:52,2341,ctla_4_lig_2341,0,-2.6705,0,-3.026
ctla_4.pdbqt,lig_2342.pdbqt,-2.463,0,OK,output/ctla_4_lig_2342.pdbqt,2025-09-03 19:11:52,2342,ctla_4_lig_2342,0,-2.2805,0,-2.463
ctla_4.pdbqt,lig_2343.pdbqt,-3.542,0,OK,output/ctla_4_lig_2343.pdbqt,2025-09-03 19:11:53,2343,ctla_4_lig_2343,0.0004,1.3321,0.0005,-3.5415
ctla_4.pdbqt,lig_2344.pdbqt,-3.463,0,OK,output/ctla_4_lig_2344.pdbqt,2025-09-03 19:11:54,2344,ctla_4_lig_2344,0,-4.4709,0,-3.463
ctla_4.pdbqt,lig_2345.pdbqt,-3.671,0,OK,output/ctla_4_lig_2345.pdbqt,2025-09-03 19:11:55,2345,ctla_4_lig_2345,0,2.6979,0,-3.671
ctla_4.pdbqt,lig_2346.pdbqt,-4.047,0,OK,output/ctla_4_lig_2346.pdbqt,2025-09-03 19:11:57,2346,ctla_4_lig_2346,0,-0.1664,0,-4.047
ctla_4.pdbqt,lig_2347.pdbqt,-3.928,0,OK,output/ctla_4_lig_2347.pdbqt,2025-09-03 19:11:58,2347,ctla_4_lig_2347,0,3.8658,0,-3.928
ctla_4.pdbqt,lig_2348.pdbqt,-3.852,0,OK,output/ctla_4_lig_2348.pdbqt,2025-09-03 19:11:59,2348,ctla_4_lig_2348,0,-6.8434,0,-3.852
ctla_4.pdbqt,lig_2349.pdbqt,-3.893,0,OK,output/ctla_4_lig_2349.pdbqt,2025-09-03 19:12:00,2349,ctla_4_lig_2349,0.0068,-2.6018,-0.0176,-3.9106
ctla_4.pdbqt,lig_2350.pdbqt,-3.976,0,OK,output/ctla_4_lig_2350.pdbqt,2025-09-03 19:12:01,2350,ctla_4_lig_2350,0,1.0444,0,-3.976
ctla_4.pdbqt,lig_2351.pdbqt,-4.237,0,OK,output/ctla_4_lig_2351.pdbqt,2025-09-03 19:12:03,2351,ctla_4_lig_2351,0,-4.7771,0,-4.237
